"b000mgvnks","http://www.google.com/base/feeds/snippets/12849123232978824729"
"b000hcz8gc","http://www.google.com/base/feeds/snippets/4827955808966376315"
"b000099sie","http://www.google.com/base/feeds/snippets/9489728552695383239"
"b0002667o0","http://www.google.com/base/feeds/snippets/18383405503824080160"
"b000fbgaqc","http://www.google.com/base/feeds/snippets/13392915442415544255"
"b0001wn16m","http://www.google.com/base/feeds/snippets/12929795214910360357"
"b00062ak2k","http://www.google.com/base/feeds/snippets/11343515411965421256"
"b000fzz77q","http://www.google.com/base/feeds/snippets/18403568462989725383"
"b00022ptt8","http://www.google.com/base/feeds/snippets/12975625230068448905"
"b000bs5icq","http://www.google.com/base/feeds/snippets/17149576701498164512"
"b000hhvb2w","http://www.google.com/base/feeds/snippets/17939626833908573527"
"b0009yegpc","http://www.google.com/base/feeds/snippets/17939626833908573527"
"b0001wn16m","http://www.google.com/base/feeds/snippets/14521191113184580052"
"b000f7ev1w","http://www.google.com/base/feeds/snippets/1187936019689259805"
"b00061m0qk","http://www.google.com/base/feeds/snippets/13446601531644264803"
"b000mgo1r0","http://www.google.com/base/feeds/snippets/18410632973462875697"
"b000ra5bmk","http://www.google.com/base/feeds/snippets/13036666023758000710"
"b000k7vinq","http://www.google.com/base/feeds/snippets/18360932996674387259"
"b000b6n2m6","http://www.google.com/base/feeds/snippets/18410632973462875697"
"b000mti8mq","http://www.google.com/base/feeds/snippets/15507274987164673073"
"b000a0s3x6","http://www.google.com/base/feeds/snippets/9847776401829585115"
"b0009y6ewu","http://www.google.com/base/feeds/snippets/16827217446944316033"
"b00065hjvc","http://www.google.com/base/feeds/snippets/9616317575612495489"
"b0002x9a1u","http://www.google.com/base/feeds/snippets/9078863729741497176"
"b000lp6jky","http://www.google.com/base/feeds/snippets/13498594914201055159"
"b000k7vinq","http://www.google.com/base/feeds/snippets/11409582066977374017"
"b000ixvqk2","http://www.google.com/base/feeds/snippets/7534820134949795393"
"b00081i6ji","http://www.google.com/base/feeds/snippets/17837146259776007202"
"b000bypfu0","http://www.google.com/base/feeds/snippets/4835538995422992772"
